ids, screen_name, followers, retweet, inreplyto, favorite, friends, listed, text, location
32531047,kris10ryan54,266,4,,0,66,7,RT @foxnewstalk: On @kilmeade: Senator Sessions: Trump Must Be More Disciplined &amp; Focus On The Issues In The Next Debate https://t.co/MH4IE…,
876506509,WemittPatrick,1772,973,,0,1577,55,RT @seanhannity: Where is Hillary?  Trump is on ABC CBS NBC CNN and yes me too!! HRC hides and gets questions from nobody.  https://t.co/iV…,
563340280,crusmisel,94,0,wesbury,0,329,7,"@wesbury @SeanCooney7292 @HorseInRain I'll assume you are talking Trump taxes. 90% of Amer don't understand their own, what value are his?",
36373513,cruz0210,2144,0,,0,1586,82,Small business says Trump is their pick for president: Poll https://t.co/COH9fey83T,Pittsburgh
360004006,cali_n8vgrl,76,113,,0,433,3,"RT @politico: ""He will gut you and he will walk over your cold dead body and he won’t even flinch."" https://t.co/uhtCGvrYfm",NYC
2664406285,SirSiberia,333,182,,0,149,6,RT @LouisePentland: Every day I see videos of Donald Trump being a nutjob. How are there people who actually like this guy????,Ireland
71398196,Ronp501,207,1639,,0,230,35,"RT @TeaPainUSA: Apparently there was really a problem with Trump's mic last week, cause Pence doesn't seem to have heard anything Trump's e…","Fort Worth, Tx"
733542362211737601,Pthorn6A,168,442,,0,174,19,"RT @kylegriffin1: Kellyanne Conway says Kaine was boorish for interrupting female moderator, forgets Trump interrupted female candidate 51…","Massachusetts, USA"
711338845099282432,RobertD89815787,349,569,,0,395,23,RT @WeNeedTrump: Our media cares more about Trump legally taking tax deductions than the Clinton Foundation robbing poor Haitians after the…,"Tennessee, USA"
15485527,patrickmgleason,2541,9,,0,1910,79,RT @taxfoundation: How much after-tax income do you stand to gain/lose under the #Trump or #Clinton #tax plans? https://t.co/j5GxyUcg9k @Al…,"Washington, D.C."
3415677432,vitdac,30,6906,,0,713,23,"RT @realDonaldTrump: 'Small business says Trump is their pick for president'
https://t.co/tzVN9QgPFS","New Jersey, USA"
576805198,ActuallyAJR,241,9,,0,174,12,RT @_sierradical: Hillary's ads make me laugh bc she doesn't even say anything bad about Trump they just use clips of him talking and he do…,south
92087804,aj_hindle,17,0,,0,27,2,"Great ad for Donald Trump, CBC. 
Disappointed https://t.co/EeuFy1Y8zs",Nova Scotia
784079742,ronaldmizrahi,5083,16,,0,3846,779,"RT @foxandfriends: .@mike_pence on VP debate: ""Some people think I won, but from where I sat, I think Donald Trump won."" https://t.co/pQeiJ…","Albuquerque, NM"
207794083,balmig,279,181,,0,497,31,RT @TPM: Former Trump family accountant throws cold water on claim that Trump is a tax code genius https://t.co/CB5horICwZ https://t.co/cIS…,
195030017,PWM62,2867,16,,0,579,322,"RT @RadicalRuss: White supremacists are mobilizing to elect Trump. But yeah, no difference between Trump &amp; Clinton, right. @HuffPostPol @LA…",Florida
2746557359,sandersdonna811,90,153,,0,494,3,RT @DebraMessing: Holcaust Deniers at Trump rally https://t.co/8Wsx2VR6ne,"Virginia, USA"
517036583,mrs_rainey1970,576,180,,0,780,37,RT @activist360: Another tax bombshell: Daddy Trump had to set up $38 million slush fund to bail Donald out prior to 1980 https://t.co/tseX…,"Missouri, USA"
276013365,QueenTME,199,218,,0,144,7,RT @FoxNews: NEXT: @mike_pence weighs in on last night's #VPDebate and the Trump campaign's strategy for Sunday's debate. Don't miss #Hanni…,"Michigan, USA"
2212398741,bourbonpancakes,276,1768,,0,336,22,"RT @Vendetta92429: The #1 pro-Trump account @Ricky_Vaughn99 has been unjustly suspended. Twitter has declared war on all patriots!
#FreeRic…",
750100337374158848,ellen56421422,886,0,,0,1191,89,https://t.co/K5uqHOg5j9  Massachusetts will vote Trump,
102979557,karangRN,1250,47,,0,657,42,"RT @DrMartyFox: No Brainer Prediction

#Hillary Will Blame #HurricaneMatthew 

▶️On #Trump

#GlobalWarmingHoax
#SheCantStopLying https://t.…","Hawaii, USA"
2951319617,helpmepolarize,2137,158,,0,589,26,RT @WSHHVlDEOS: Obama tears Donald Trump in 40 seconds. https://t.co/doX9ZoBjEd,
600565816,CherylHeide,688,274,,0,1147,35,"RT @riotwomennn: Thank you again for speaking up. We have eyes, we have ears &amp; we have common sense. Trump is a racist @ananavarro  https:/…",Wisconsin
3108507915,rgcdm,96,5429,,0,142,2,"RT @realDonaldTrump: Nation's Immigration And Customs Enforcement Officers (ICE) Make First-Ever Presidential Endorsement:
https://t.co/eO1…",
730094592822001664,richardpineo,33,212,,0,11,2,"RT @FoxNews: .@mike_pence: ""[Trump] has given voice to the aspirations &amp; the frustrations of the American people like no American leader si…",
2516501930,GTHTonWinfield,17416,0,DrMartyFox,0,9641,60,@DrMartyFox How come Trump didn't DIE? Elmer Fudd is still walking around~ wishing he was with a 13-year old! His court date is Oct 14th 10A,"Joliet, IL"
172196447,emrichiee,87,54440,,0,201,0,RT @pharmasean: Every time Trump talks about his policy on anything I’m reminded of this scene https://t.co/EtotcoFEiO,"Long Beach, CA"
33921630,DFAmakobe,951,27070,,0,1616,18,"RT @HillaryClinton: At the #VPDebate, Mike Pence tried really, really hard to deny pretty much everything Donald Trump has said and done. L…",Wilmington DE
757521332,JacobFriesenJr,1362,6,,0,1729,36,RT @Cailin4Trump: They don't need to. Trump will talk about it at the debate next week #Guccifer2 https://t.co/frNOFGGruS,
2691830110,AustinPearcey,191,3884,,0,1143,10,"RT @HillaryClinton: Mike Pence's #VPDebate strategy seemed to be ""if you close your eyes, Trump doesn't exist."" https://t.co/VM4CuglV89","Sunnydale, CA"
251094851,NHKathySullivan,2948,0,,0,477,94,"Trump excuses his attacks on women as "" entertainment""; oh, okay, that makes it all right - if u live in one of lowest circles of hell","Manchester, NH"
1889934800,OldSchoolGray,1422,3,,0,1494,73,"RT @pink_lady56: #NationalPoetryDay

We need Trump

To get our country

Out of the Dump

We need Pence

To bring back

Common Sense

✔ Nov…","Forrest City, AR"
4878021700,KurtGibson7,128,5429,,0,117,10,"RT @realDonaldTrump: Nation's Immigration And Customs Enforcement Officers (ICE) Make First-Ever Presidential Endorsement:
https://t.co/eO1…",
2349065176,whitebg19611,4063,0,Therealtesp,0,4019,118,"@Therealtesp @FatSpinster @JoeNBC Trump would have done a lot better if he hide his Nazi ass more! Lol,lol! It's over now! No recovery!",earth
551924471,PNightfire,315,5946,,0,554,8,"RT @mcuban: So Donald Trump lost more than $50mm of daddy's money by the age of 33. Born on 3rd base, stranded on 1st. https://t.co/SpRqXw4…",THE SOUTH
40143689,L01SC,90,30,,0,539,13,"RT @NormOrnstein: Trump acct Mitnick: I did all the work, he just signed. @DavidCayJ please write debate q for Trump to demonstrate his ""ma…","Bucks County, PA"
3225157877,pieman7700,145,1297,,0,176,30,RT @Cernovich: Here is what the media won't show you - the CROWD at the Trump rally in Reno! #MAGA3X https://t.co/fyCj01nr9M,"New York, NY"
248469432,RealEricaLeigh,125,406,,0,294,7,"RT @ddale8: You won't believe this, but Donald Trump made a large number of statements today that were not correct.","New York, New York"
3803379014,T_Bone1964,607,53,,0,357,56,"RT @Morning_Joe: National poll of likely voters: Clinton 50%, Trump 40% https://t.co/u8LTxz2Vrn",
86674386,HTownJoshy,1504,6,,0,2455,68,"RT @Ziggy_Daddy: The Atlantic: ""[#Trump] is an enemy of fact-based discourse; he is ignorant of, and indifferent to the Constitution; he ap…","The Woodlands, TX"
570925817,88Lundy,1014,1,,0,865,26,RT @PTSDcan: Dear Donald Trump: I treat veterans with PTSD; they are not weak: Dear Donald Trump: I treat veterans with PT... https://t.co/…,Thunder Bay
30798677,gregorytumey,360,6,,0,1287,10,"RT @RiskyLiberal: .@RealDonaldTrump If you support Trump, you condone his racism, Islamophobica, bigotry, hate. Oh, and there is no ""good b…","Lexington, ky"
19896312,Conservatinized,840,1,,0,815,28,RT @TPoliticmanager: #Videos VIDEO : New Trump ad Geared at HARDWORKING FAMILIES https://t.co/jhNxEwxay6 https://t.co/j5lMKazkdK,Florida
68801460,edhornick,5534,14,,0,5686,224,RT @MarcSnetiker: No minced words anymore. Trump has unleashed terrorism within our own nation and told them to shout what years of civil r…,NYC | Cabot Cove
2456501833,ShitPosterBot,69,0,,0,43,4,She ate Donald Trump because it sneezed at Sarah Palin.,
44646037,jaleh_f,702,11,,0,1090,53,RT @Fusion: Holy shit. A civil rights museum denied Donald Trump a private tour—so his supporters are threatening to torch it: https://t.co…,Cleveland 
700480825129832448,cody137w,64,15,,0,80,0,RT @CHAMPAlNPAPI: u cannot vote for trump and then say you're not racist or sexist or homophobic. it doesn't work like that,
3427976493,joeiavovella,25,0,JRubinBlogger,0,224,6,"@JRubinBlogger Trump wants to start a network with Ailes, who would be a perfect bile spewing venomous host? Hannity",
2967626975,207Curtin,811,3347,,0,1484,54,RT @ScottAdamsSays: Maybe VP debates don't matter. But we just learned that Trump hires better. (We already knew he fires better.) #Trump #…,"York, ME"
2718027954,kherm14,94,12,,0,87,11,"RT @politico: ""Anti-immigrant, anti-Mexican, anti-Muslim and anti-refugee sentiment ... echoes nativist lurches of the past"" https://t.co/v…",
1143366122,MamaThinkin,47,576,,0,301,0,"RT @nycsouthpaw: In depo for Trump Plaza bankruptcy case, Trump's own lawyer testifies they often met with him in pairs because Trump lies…",
234922535,10903,2621,0,,0,2070,165,"TRUMP SAID and HILLARY DENIED 

Fact Check: Clinton did call TPP 'the gold standard' - 

Washington Post 
FACT CHEC… https://t.co/ucXEGTHIsO",
2577542412,MTWGeorge,369,576,,0,1373,11,"RT @nycsouthpaw: In depo for Trump Plaza bankruptcy case, Trump's own lawyer testifies they often met with him in pairs because Trump lies…","Las Vegas, NV"
711751243643928577,anti_baka,241,0,,0,4,25,Is Trump really under audit? #NeverTrump https://t.co/kCYHuWQ05A,
2352316969,drake_kdrake229,75,48,,0,259,4,RT @Defeat_GOP: Are Trump Supporters Too Dumb To Know They’re Dumb? Science Says “Probably” https://t.co/RuMwuaE1Gh @realdonaldtrump @hilla…,
473792583,1MrChris,800,0,,0,724,78,"Harvard Study Confirms The Media Tore Down Clinton, Built Up Trump And Sanders https://t.co/FHBDELhtwJ",
15999884,LisaMcCray,1364,0,belle_noire,0,1298,56,@belle_noire naw because remember that eagle that tried to kill Donald Trump??,Baltimore County 
15545122,Gdad1,24449,1,,1,20546,401,How Howard Stern Owned Donald Trump https://t.co/oO9WkcflAo,On the Third Coast
1389391634,diamondfishes,478,43,,0,914,20,"RT @kylegriffin1: Oof— @DMRegister has a brutal editorial on Trump's taxes, saying the NYT ""exposes America's biggest freeloader"": https://…",the petting zoo
759340563380305920,PatrioticPorc,639,59,,0,1455,76,"RT @LibertarianWit: Focus group:
26% Clinton
11% Trump
63% 3rd Party
@CNN unethically calls 63% ""undecided""
#DontBelieveTheLies #YouIn http…",America
4579254377,CatherineHatf19,862,245,,0,1683,36,RT @aravosis: #CNN  catches Pence lying about what he and Trump both said about Putin being a better leader than Obama. https://t.co/HHuL8R…,"Prudenville, MI"
702436347966046209,RTHG82,322,9,,0,961,11,"RT @girlsreallyrule: Harvard Study Confirms Double Standard: The Media Tore Down Clinton, Built Up Trump And Sanders #ImWithHer https://t.c…","London, England"
3171211230,1718106J,1289,11,,0,3330,151,"RT @adjunctprofessr: Trump is surging!
GOTV for Trump!
#BasketofDeplorables https://t.co/Bd6I6VdIwI",
242745028,themantz,3913,0,,0,399,188,MSNBC just quoted @chancetherapper in a conversation about Donald Trump's religion.,"Jersey City, NJ"
705547783952953346,top5alltime,11,0,Morning_Joe,0,60,1,@Morning_Joe @MSNBC the reason more negative Trump stories? More negative Trump actions. Also you suck at guitar. #soulless,
29893765,Maripuerta,20128,0,,0,8864,322,'Obama bros' learn to love Hillary https://t.co/FD6ZMxBNoB,south of the north...
547056264,Faisal_RedDevil,1934,53,,0,64,28,RT @Independent: Donald Trump tells terminally ill people to stay alive long enough to vote for him https://t.co/Yh5Q8QmPcW,free agent
253257813,elyse4design,2389,0,sinicalone,0,2563,127,@sinicalone @WeNeedHillary Not sure why you throw Hollywood in there.  And there are some good journalists handing Trump his ass.,New York
3590449521,zakchezney,3015,77,,0,4989,49,"RT @ShennaFoxMusic: Thanks famous Actors 🙄 Ordinary people Say NO to @HillaryClinton Nov 8th 2016 
#Trump #Imwithyou 
The American People 💯…",
2856968787,dtvunleashed,22421,0,,0,18624,344,Donald Trump takes credit for Mike Pence's performance in VP debate https://t.co/LalW60gDWw,"Dallas, TX"
59458308,njnysports,498,58,,0,684,8,RT @HernandezTony: @TheRickWilson Lifelong GOPer who was gonna vote Hill to stop Trump but now voting @Evan_McMullin because life is too im…,New Jersey
20368866,respectinc,738,3,,0,520,93,RT @PoppyHarlowCNN: Is anyone worried about America's $19 trillion debt? More from our trip to battleground states: https://t.co/aAlrpo9wJ9…,"Atlanta, GA"
213106437,cmorrissey59,476,25,,0,297,23,RT @trumpUni: An undecided voter &amp; her disabled daughter escorted out of Trump Rally by the Secret Service for their own safety. Trump dieh…,"Iowa, USA"
1575689569,BigStick2013,44014,2,,0,7879,262,RT @SheilaWieg: Trump! https://t.co/XNTIF2eScM,United States
1668302282,_therealsmack,798,0,,0,690,4,Fuck Trump and Hilary keep Obama in the chair 💯,
747188632243437569,_keebandz,103,468,,0,187,0,RT @SLUMTX: Hillary and Trump are like two divorced parents fighting for custody of kids that dont even want them.,somewhere being spoiled✨
87977836,paulskit,19,27070,,0,76,0,"RT @HillaryClinton: At the #VPDebate, Mike Pence tried really, really hard to deny pretty much everything Donald Trump has said and done. L…","Ukraine, Kiev"
2762288549,LAGraham64,1668,4591,,0,2116,96,"RT @TallahForTrump: Obama claims that Trump is out to ruin his legacy, no honey, Trump is out to #MAGA. You ruined your own legacy by being…",
766401473743912960,You_Too_Mel,276,1768,,0,485,5,"RT @Vendetta92429: The #1 pro-Trump account @Ricky_Vaughn99 has been unjustly suspended. Twitter has declared war on all patriots!
#FreeRic…",
3309172268,brandonjcarmody,18604,127,,0,2766,17,"RT @gates_mcfadden: The latest ""Star Trek"" nemesis? Donald Trump. #TrekNotTrump https://t.co/csNppOTi8n","Portland, OR"
1255671,NYT,2907,0,,0,109,264,Fox Reporter Accused of Racism for Chinatown Interviews Expresses ‘Regret’. https://t.co/D2IU3spfwK,"New York, NY"
246429790,sidivorcelawyer,65,115,,0,361,0,"RT @Morning_Joe: Millennial poll: Clinton 51%, Trump 19%, Johnson 9%, Stein 3% https://t.co/1zczQvNzYG","New Jersey, USA"
14110996,ProgGrrl,4364,1572,,0,3163,348,"RT @SenatorReid: If Trump wants to come down from the penthouse his daddy bought him to lecture us on Nevada, he could at least pronounce i…",New York City
489172614,1963salman,1258,1,,0,1925,241,RT @1963salman: @CarmineZozzora but trump is no answer he is a nazi,lahore
2332573171,mormoncuck,320,76,,0,80,55,"RT @paxdickinson: ⚡️ Popular Trump Supporter ""Ricky Vaughn"" Has Been Suspended by Twitter #FreeRicky

https://t.co/qmxjkhsCdx",
2181074665,TheWay2TheHeart,2263,5,,0,3403,253,RT @peterjaques04: @rpone @meNabster @immigrant4trump HRC or Trump both=disaster 4Climate Change&amp;escalation of global conflicts Humanity is…,"Sedona, Arizona"
35026344,codeav,553,0,,0,470,66,A look back at how they've changed @realDonaldTrump @HillaryClinton presented by @GettyImages and @Buzzfeed… https://t.co/Zm7tvNri3N,Porto Alegre
1338296576,HeyroHeather,215,274,,0,830,5,"RT @riotwomennn: Thank you again for speaking up. We have eyes, we have ears &amp; we have common sense. Trump is a racist @ananavarro  https:/…",
38682264,jonleehart,1224,0,,0,2779,45,Except Trump has never asked for forgiveness. Ever. #morningjoe,Texas
769652343382151168,ScullinDavis,762,145,,0,1285,42,"RT @GideonResnick: Trump has given about $140,000 to a dozen people who were state AG's or running for the post from 2001 to 2014. https://…","North Carolina, USA"
1419089665,DCNorg,3860,0,,0,897,254,"Sir Martin Sorrell: I'm No Trump, But I'm Right About Everything, Especially Facebook @seanhargrave https://t.co/k17y9WOfkN","New York, New York"
3054345062,Rej0hnnabunch,28,1084,,0,995,17,"RT @NateSilver538: Each of these outcomes now about equally likely:
—Clinton landslide (8+ point win)
—Obamaish win (4-7 points)
—Narrow Cl…",
767964807698014208,DallasBeck5,73,1309,,0,168,13,"RT @StephenAtHome: A Nobel Prize for molecular machines! The scientists thanked Trump, the only human with small enough hands to operate th…","Rockford, IL"
18320388,English_For_You,2615,0,,0,2595,32,The msm has declared WAR on Trump! They will stop at nothing! But WE won't be discouraged nor do we BELIEVE what th… https://t.co/gP2wQ7vnXv,"Terni.....near Rome, Italy "
963460488,janiebeenyc,23,1,,0,193,3,RT @csdickey: From @jonathanalter - Badfellas: President Donald Trump’s Team of Terribles https://t.co/fU1nGac6RE via @thedailybeast,
2826841393,Msiclvr58,495,3102,,0,666,36,"RT @MuslimIQ: I've never seen a #VPDebate like this. 

Pence spent the entire debate denying Trump insults people all the while Trump was t…",
742413537281245184,_superherospir,56,0,,0,101,7,Too much Trump and Hillary  #WhyIHateTwitterIn5Words,
15988705,danag246,253,3107,,0,930,39,"RT @HillaryClinton: While millions of families paid their fair share in taxes, it looks like Trump contributed nothing to our military or o…",
733246533156655104,PolticsNewz,4597,0,,0,5054,41,"After testy VP debate, Trump rebuffs claim he 'loves' Putin https://t.co/vUBgQxbK6A https://t.co/S38HagwMvj",United States
3325091206,tgottschalk2037,55,23,,0,579,21,RT @ArevaMartin: Hillary Clinton edges out Donald Trump in new Ohio poll | https://t.co/fvBehpJ0sQ @McLemoreConsult Bring it Home!!!! https…,"Portland, Oregon"
49698134,JoyAnnReid,307670,28,,0,3538,4418,"RT @HaroldItz: On CNN now, Jack Mitnick, Trump's 1995 accountant, asked if Trump is a tax genius, said Trump had ""zero"" input re strategy,…",NYC
700693962798067712,Z3pp3in,4796,17,,0,3981,373,"RT @foxandfriends: .@mike_pence on VP debate: ""Some people think I won, but from where I sat, I think Donald Trump won."" https://t.co/pQeiJ…",
303433851,DianaHollins,2497,442,,0,2319,117,"RT @kylegriffin1: Kellyanne Conway says Kaine was boorish for interrupting female moderator, forgets Trump interrupted female candidate 51…","Wherever I Am, United States"
347023050,cameelthedivine,43113,45,,0,40135,68,"RT @cameelthedivine: Believe what you want, but Trump still being able to campaign for President is a televised IQ test for America. https:…",Free Downloads Below
2458410882,MsContrarianSci,4791,1662,,0,5271,368,"RT @KellyannePolls: When It Comes To Celebrating And Promoting Women, Trump Has Always Walked the Walk https://t.co/BZuo1kMIjv via @dailyca…",North America
46213956,JamilSmith,75233,18,,0,1168,2663,"RT @ConnieSchultz: My working-class mother always said, ""Remember who sent you. Represent."" Trump plays people w/my roots for chumps. https…","New York, NY"
16226669,blankmw,194,3,,0,113,26,RT @GoodbyeKoch: Koch Industries and Fracking Lobbyist Mike Catanzaro To Lead Trump Energy Team https://t.co/bbdMvVcsXR #Koch,"Manhattan, NY"
73007812,mackld,1397,1,,0,2093,208,"RT @Greytdog: In Case You Were Wondering, Donald Trump Has Multiple Ties to the Dakota Access Pipeline https://t.co/ipqNBIxm8Y",
2974218029,825sarry,590,0,HalleyBorderCol,0,581,6,"@HalleyBorderCol and she's up in some polls, my ass! Trump landslide is coming",trump county long island ny
931391137,businesdan,2293,2,,0,5002,59,RT @Cutthroat19841: @n0ibd @hardball @HardballChris Wow I didn't know that. Makes sense now. Chris has been trying hard to normalize #Trump.,"Red Lion, PA"
64179019,golfndadblogger,573,408,,0,1795,41,RT @Honey17011: Why doesn't Trump have the support of s single Fortune 100 CEO?  This is why. #TrumpTrain #ImWithHer #NeverTrump https://t.…, 
1460776242,hivosng,110,0,,0,365,0,'Trump only goes on Hannity' Megyn Kelly clashes with Fox News colleague: https://t.co/aaSZam0xRB via @YouTube,"Lagos, Nigeria"
32531047,kris10ryan54,266,4,,0,66,7,RT @foxnewstalk: On @kilmeade: Senator Sessions: Trump Must Be More Disciplined &amp; Focus On The Issues In The Next Debate https://t.co/MH4IE…,
876506509,WemittPatrick,1772,973,,0,1577,55,RT @seanhannity: Where is Hillary?  Trump is on ABC CBS NBC CNN and yes me too!! HRC hides and gets questions from nobody.  https://t.co/iV…,
563340280,crusmisel,94,0,wesbury,0,329,7,"@wesbury @SeanCooney7292 @HorseInRain I'll assume you are talking Trump taxes. 90% of Amer don't understand their own, what value are his?",
36373513,cruz0210,2144,0,,0,1586,82,Small business says Trump is their pick for president: Poll https://t.co/COH9fey83T,Pittsburgh
360004006,cali_n8vgrl,76,113,,0,433,3,"RT @politico: ""He will gut you and he will walk over your cold dead body and he won’t even flinch."" https://t.co/uhtCGvrYfm",NYC
2664406285,SirSiberia,333,182,,0,149,6,RT @LouisePentland: Every day I see videos of Donald Trump being a nutjob. How are there people who actually like this guy????,Ireland
71398196,Ronp501,207,1639,,0,230,35,"RT @TeaPainUSA: Apparently there was really a problem with Trump's mic last week, cause Pence doesn't seem to have heard anything Trump's e…","Fort Worth, Tx"
733542362211737601,Pthorn6A,168,442,,0,174,19,"RT @kylegriffin1: Kellyanne Conway says Kaine was boorish for interrupting female moderator, forgets Trump interrupted female candidate 51…","Massachusetts, USA"
711338845099282432,RobertD89815787,349,570,,0,395,23,RT @WeNeedTrump: Our media cares more about Trump legally taking tax deductions than the Clinton Foundation robbing poor Haitians after the…,"Tennessee, USA"
15485527,patrickmgleason,2541,9,,0,1910,79,RT @taxfoundation: How much after-tax income do you stand to gain/lose under the #Trump or #Clinton #tax plans? https://t.co/j5GxyUcg9k @Al…,"Washington, D.C."
3415677432,vitdac,30,6906,,0,713,23,"RT @realDonaldTrump: 'Small business says Trump is their pick for president'
https://t.co/tzVN9QgPFS","New Jersey, USA"
576805198,ActuallyAJR,241,9,,0,174,12,RT @_sierradical: Hillary's ads make me laugh bc she doesn't even say anything bad about Trump they just use clips of him talking and he do…,south
92087804,aj_hindle,17,0,,0,27,2,"Great ad for Donald Trump, CBC. 
Disappointed https://t.co/EeuFy1Y8zs",Nova Scotia
784079742,ronaldmizrahi,5083,17,,0,3846,779,"RT @foxandfriends: .@mike_pence on VP debate: ""Some people think I won, but from where I sat, I think Donald Trump won."" https://t.co/pQeiJ…","Albuquerque, NM"
207794083,balmig,279,181,,0,497,31,RT @TPM: Former Trump family accountant throws cold water on claim that Trump is a tax code genius https://t.co/CB5horICwZ https://t.co/cIS…,
195030017,PWM62,2867,16,,0,579,322,"RT @RadicalRuss: White supremacists are mobilizing to elect Trump. But yeah, no difference between Trump &amp; Clinton, right. @HuffPostPol @LA…",Florida
2746557359,sandersdonna811,90,153,,0,494,3,RT @DebraMessing: Holcaust Deniers at Trump rally https://t.co/8Wsx2VR6ne,"Virginia, USA"
517036583,mrs_rainey1970,576,180,,0,780,37,RT @activist360: Another tax bombshell: Daddy Trump had to set up $38 million slush fund to bail Donald out prior to 1980 https://t.co/tseX…,"Missouri, USA"
276013365,QueenTME,199,218,,0,144,7,RT @FoxNews: NEXT: @mike_pence weighs in on last night's #VPDebate and the Trump campaign's strategy for Sunday's debate. Don't miss #Hanni…,"Michigan, USA"
2212398741,bourbonpancakes,276,1768,,0,336,22,"RT @Vendetta92429: The #1 pro-Trump account @Ricky_Vaughn99 has been unjustly suspended. Twitter has declared war on all patriots!
#FreeRic…",
750100337374158848,ellen56421422,886,0,,0,1191,89,https://t.co/K5uqHOg5j9  Massachusetts will vote Trump,
102979557,karangRN,1250,47,,0,657,42,"RT @DrMartyFox: No Brainer Prediction

#Hillary Will Blame #HurricaneMatthew 

▶️On #Trump

#GlobalWarmingHoax
#SheCantStopLying https://t.…","Hawaii, USA"
2951319617,helpmepolarize,2137,158,,0,589,26,RT @WSHHVlDEOS: Obama tears Donald Trump in 40 seconds. https://t.co/doX9ZoBjEd,
600565816,CherylHeide,688,274,,0,1147,35,"RT @riotwomennn: Thank you again for speaking up. We have eyes, we have ears &amp; we have common sense. Trump is a racist @ananavarro  https:/…",Wisconsin
3108507915,rgcdm,96,5429,,0,142,2,"RT @realDonaldTrump: Nation's Immigration And Customs Enforcement Officers (ICE) Make First-Ever Presidential Endorsement:
https://t.co/eO1…",
730094592822001664,richardpineo,33,212,,0,11,2,"RT @FoxNews: .@mike_pence: ""[Trump] has given voice to the aspirations &amp; the frustrations of the American people like no American leader si…",
2516501930,GTHTonWinfield,17416,0,DrMartyFox,0,9641,60,@DrMartyFox How come Trump didn't DIE? Elmer Fudd is still walking around~ wishing he was with a 13-year old! His court date is Oct 14th 10A,"Joliet, IL"
172196447,emrichiee,87,54441,,0,201,0,RT @pharmasean: Every time Trump talks about his policy on anything I’m reminded of this scene https://t.co/EtotcoFEiO,"Long Beach, CA"
33921630,DFAmakobe,951,27070,,0,1616,18,"RT @HillaryClinton: At the #VPDebate, Mike Pence tried really, really hard to deny pretty much everything Donald Trump has said and done. L…",Wilmington DE
757521332,JacobFriesenJr,1362,6,,0,1729,36,RT @Cailin4Trump: They don't need to. Trump will talk about it at the debate next week #Guccifer2 https://t.co/frNOFGGruS,
2691830110,AustinPearcey,191,3884,,0,1143,10,"RT @HillaryClinton: Mike Pence's #VPDebate strategy seemed to be ""if you close your eyes, Trump doesn't exist."" https://t.co/VM4CuglV89","Sunnydale, CA"
251094851,NHKathySullivan,2948,0,,0,477,94,"Trump excuses his attacks on women as "" entertainment""; oh, okay, that makes it all right - if u live in one of lowest circles of hell","Manchester, NH"
1889934800,OldSchoolGray,1422,3,,0,1494,73,"RT @pink_lady56: #NationalPoetryDay

We need Trump

To get our country

Out of the Dump

We need Pence

To bring back

Common Sense

✔ Nov…","Forrest City, AR"
4878021700,KurtGibson7,128,5429,,0,117,10,"RT @realDonaldTrump: Nation's Immigration And Customs Enforcement Officers (ICE) Make First-Ever Presidential Endorsement:
https://t.co/eO1…",
2349065176,whitebg19611,4063,0,Therealtesp,0,4019,118,"@Therealtesp @FatSpinster @JoeNBC Trump would have done a lot better if he hide his Nazi ass more! Lol,lol! It's over now! No recovery!",earth
551924471,PNightfire,315,5946,,0,554,8,"RT @mcuban: So Donald Trump lost more than $50mm of daddy's money by the age of 33. Born on 3rd base, stranded on 1st. https://t.co/SpRqXw4…",THE SOUTH
40143689,L01SC,90,30,,0,539,13,"RT @NormOrnstein: Trump acct Mitnick: I did all the work, he just signed. @DavidCayJ please write debate q for Trump to demonstrate his ""ma…","Bucks County, PA"
3225157877,pieman7700,145,1297,,0,176,30,RT @Cernovich: Here is what the media won't show you - the CROWD at the Trump rally in Reno! #MAGA3X https://t.co/fyCj01nr9M,"New York, NY"
248469432,RealEricaLeigh,125,406,,0,294,7,"RT @ddale8: You won't believe this, but Donald Trump made a large number of statements today that were not correct.","New York, New York"
3803379014,T_Bone1964,607,53,,0,357,56,"RT @Morning_Joe: National poll of likely voters: Clinton 50%, Trump 40% https://t.co/u8LTxz2Vrn",
86674386,HTownJoshy,1504,6,,0,2455,68,"RT @Ziggy_Daddy: The Atlantic: ""[#Trump] is an enemy of fact-based discourse; he is ignorant of, and indifferent to the Constitution; he ap…","The Woodlands, TX"
570925817,88Lundy,1014,1,,0,865,26,RT @PTSDcan: Dear Donald Trump: I treat veterans with PTSD; they are not weak: Dear Donald Trump: I treat veterans with PT... https://t.co/…,Thunder Bay
30798677,gregorytumey,360,6,,0,1287,10,"RT @RiskyLiberal: .@RealDonaldTrump If you support Trump, you condone his racism, Islamophobica, bigotry, hate. Oh, and there is no ""good b…","Lexington, ky"
19896312,Conservatinized,840,1,,0,815,28,RT @TPoliticmanager: #Videos VIDEO : New Trump ad Geared at HARDWORKING FAMILIES https://t.co/jhNxEwxay6 https://t.co/j5lMKazkdK,Florida
68801460,edhornick,5534,14,,0,5686,224,RT @MarcSnetiker: No minced words anymore. Trump has unleashed terrorism within our own nation and told them to shout what years of civil r…,NYC | Cabot Cove
2456501833,ShitPosterBot,69,0,,0,43,4,She ate Donald Trump because it sneezed at Sarah Palin.,
